Date,Close/Last,Volume,Open,High,Low
10/24/2018,$84.75,4850547,$82.64,$85.08,$82.28
10/23/2018,$82.30,4882693,$82.97,$84.03,$82.21
10/22/2018,$82.64,4236088,$83.02,$83.21,$82.33
10/19/2018,$82.75,4395769,$81.25,$83.42,$81.23
10/18/2018,$81.26,4274176,$81.49,$81.74,$80.91
10/17/2018,$80.77,2664947,$80.82,$81.07,$80.19
10/16/2018,$80.94,3333199,$80.05,$81.41,$79.75
10/15/2018,$80.13,3018441,$79.92,$80.85,$79.71
10/12/2018,$79.99,5818484,$79.77,$80.11,$79.01
10/11/2018,$79.98,6072145,$82.15,$82.4098,$79.67
10/10/2018,$81.88,5018915,$82.20,$83.31,$81.83
10/09/2018,$82.25,4204007,$82.27,$82.69,$81.81
10/08/2018,$82.14,4450196,$81.50,$82.95,$81.35
10/05/2018,$81.40,4824292,$79.90,$81.72,$79.83
10/04/2018,$79.94,3620303,$79.11,$80.03,$78.56
10/03/2018,$79.19,4127387,$80.34,$80.61,$78.52
10/02/2018,$80.42,2508863,$79.93,$80.75,$79.91
10/01/2018,$79.55,2724129,$79.91,$80.00,$79.19
09/28/2018,$80.02,4540863,$79.13,$80.055,$79.10
09/27/2018,$78.94,3229077,$78.00,$79.32,$78.00
09/26/2018,$78.09,5169825,$78.80,$79.2454,$78.04
09/25/2018,$78.81,4734729,$79.60,$79.70,$78.55
09/24/2018,$79.61,3474368,$79.71,$79.97,$79.4299
09/21/2018,$79.82,15496230,$80.50,$80.92,$78.53
09/20/2018,$80.62,3918239,$80.00,$80.74,$79.27
09/19/2018,$80.09,4469636,$81.89,$81.96,$79.62
09/18/2018,$81.92,4117787,$82.44,$82.50,$81.66
09/17/2018,$82.08,3052081,$81.77,$82.14,$81.26
09/14/2018,$81.70,3081182,$81.99,$82.00,$81.04
09/13/2018,$82.15,4713713,$80.91,$82.21,$80.55
09/12/2018,$80.89,4641198,$81.23,$81.50,$80.6101
09/11/2018,$81.38,4085402,$82.44,$82.80,$81.27
09/10/2018,$82.31,4512686,$82.72,$83.23,$82.26
09/07/2018,$82.47,3112987,$82.82,$83.19,$81.9401
09/06/2018,$83.47,3205697,$82.62,$83.77,$82.62
09/05/2018,$83.19,4884669,$81.51,$83.2967,$81.51
09/04/2018,$81.42,2887093,$81.38,$81.8799,$81.24
08/31/2018,$81.24,3809628,$81.30,$81.80,$80.87
08/30/2018,$81.32,2727954,$80.96,$81.45,$80.64
08/29/2018,$80.73,2322669,$80.49,$80.78,$80.19
08/28/2018,$80.35,2307888,$80.44,$80.62,$80.161
08/27/2018,$80.59,2514867,$81.42,$81.59,$80.30
08/24/2018,$81.41,2296572,$81.07,$81.49,$80.66
08/23/2018,$80.88,1827056,$80.73,$81.45,$80.67
08/22/2018,$80.83,3050013,$81.40,$81.80,$80.54
08/21/2018,$81.28,2565456,$81.71,$81.78,$80.83
08/20/2018,$81.81,2643581,$82.38,$82.57,$81.62
08/17/2018,$82.28,3090176,$81.64,$82.715,$81.58
08/16/2018,$81.79,3103928,$80.91,$81.84,$80.55
08/15/2018,$81.86,3683416,$81.44,$82.45,$81.31
08/14/2018,$81.22,2379003,$80.97,$81.525,$80.78
08/13/2018,$80.94,4051015,$80.92,$81.12,$80.52
08/10/2018,$80.89,3466560,$80.98,$81.80,$80.8495
08/09/2018,$80.81,1657995,$80.46,$80.87,$80.28
08/08/2018,$80.43,2429906,$80.62,$80.8954,$80.18
08/07/2018,$80.88,2629357,$81.12,$81.18,$80.00
08/06/2018,$81.12,3285569,$81.57,$82.22,$80.80
08/03/2018,$81.55,3122260,$80.52,$81.72,$80.2881
08/02/2018,$80.45,4075561,$80.63,$81.20,$79.51
08/01/2018,$81.05,3478503,$81.14,$81.44,$80.14
07/31/2018,$81.62,3691113,$81.20,$81.71,$80.76
07/30/2018,$80.77,2306923,$80.85,$81.20,$80.60
07/27/2018,$81.09,2097241,$81.00,$81.70,$80.7481
07/26/2018,$81.14,2812044,$80.45,$81.34,$80.41
07/25/2018,$80.18,2581741,$79.79,$80.6204,$79.69
07/24/2018,$79.89,4065535,$80.10,$80.14,$78.78
07/23/2018,$79.97,2843808,$81.23,$81.23,$79.67
07/20/2018,$80.65,3013501,$81.06,$81.33,$80.00
07/19/2018,$81.20,3008990,$80.63,$81.745,$80.51
07/18/2018,$80.44,3103098,$80.74,$80.74,$79.90
07/17/2018,$80.65,2270669,$80.94,$81.00,$80.54
07/16/2018,$80.78,4171480,$80.69,$80.98,$80.08
07/13/2018,$80.62,3366172,$80.67,$80.93,$79.98
07/12/2018,$80.50,3655084,$80.41,$80.6418,$80.10
07/11/2018,$80.38,3919428,$79.71,$80.575,$79.69
07/10/2018,$79.52,3759602,$78.42,$79.935,$77.90
07/09/2018,$78.64,4498805,$81.59,$81.59,$78.37
07/06/2018,$81.62,2963038,$80.58,$81.70,$80.49
07/05/2018,$80.61,3960568,$79.96,$80.62,$79.607
07/03/2018,$79.81,2568588,$79.76,$80.425,$79.4477
07/02/2018,$79.76,2570014,$79.21,$79.8601,$78.90
06/29/2018,$79.08,3384974,$79.06,$79.54,$78.5101
06/28/2018,$79.23,2657452,$79.75,$80.15,$79.10
06/27/2018,$79.52,3978416,$78.76,$79.71,$78.50
06/26/2018,$78.79,4402451,$78.98,$79.525,$78.65
06/25/2018,$79.08,4768161,$77.50,$79.17,$77.47
06/22/2018,$77.43,3281154,$76.90,$77.67,$76.76
06/21/2018,$76.91,4198676,$76.19,$77.18,$76.07
06/20/2018,$76.19,3660943,$76.29,$76.60,$75.771
06/19/2018,$75.67,4039412,$74.73,$75.85,$74.5929
06/18/2018,$74.41,3233008,$74.28,$74.65,$74.04
06/15/2018,$74.30,6487877,$73.29,$74.395,$73.10
06/14/2018,$73.46,5078841,$72.50,$73.675,$72.37
06/13/2018,$72.25,5617666,$72.54,$72.88,$72.01
06/12/2018,$72.48,4681534,$72.13,$72.85,$71.98
06/11/2018,$72.12,4896910,$73.02,$73.24,$71.96
06/08/2018,$73.12,3267500,$73.54,$73.76,$72.87
06/07/2018,$73.48,3289769,$73.14,$74.275,$72.83
06/06/2018,$73.14,3947939,$74.72,$74.86,$73.00
06/05/2018,$74.75,2492149,$75.44,$75.51,$74.58
06/04/2018,$75.37,2941728,$76.33,$76.50,$75.34
06/01/2018,$76.08,3402639,$77.12,$77.15,$75.53
05/31/2018,$77.16,3587759,$76.94,$77.57,$76.461
05/30/2018,$76.98,2620788,$76.27,$77.19,$76.04
05/29/2018,$76.60,4468632,$75.76,$77.04,$75.49
05/25/2018,$75.81,2262642,$75.74,$76.02,$75.58
05/24/2018,$75.74,4162075,$74.87,$75.80,$74.64
05/23/2018,$74.87,2900024,$74.33,$75.05,$74.19
05/22/2018,$74.07,2957274,$73.43,$74.305,$73.40
05/21/2018,$73.68,3301726,$73.98,$74.055,$73.35
05/18/2018,$73.80,3721035,$74.27,$74.55,$73.13
05/17/2018,$74.15,3469541,$75.05,$75.28,$73.91
05/16/2018,$76.03,5475645,$76.93,$77.0712,$75.50
