Date,Close/Last,Volume,Open,High,Low
02/07/2024,$47.64,116318,$47.57,$48.409,$47.09
02/06/2024,$47.50,186730,$48.50,$48.76,$47.16
02/05/2024,$48.25,188745,$49.50,$50.00,$48.13
02/02/2024,$50.24,126348,$50.85,$51.03,$49.72
02/01/2024,$51.58,237440,$51.30,$54.98,$50.30
01/31/2024,$50.22,195701,$51.74,$52.685,$50.15
01/30/2024,$52.09,158964,$51.38,$52.42,$50.01
01/29/2024,$51.73,233163,$51.53,$52.2991,$50.40
01/26/2024,$51.54,83893,$52.65,$53.0685,$51.35
01/25/2024,$52.57,204315,$54.99,$54.99,$52.30
01/24/2024,$54.42,191499,$55.85,$56.99,$54.36
01/23/2024,$54.69,116287,$54.33,$55.59,$53.60
01/22/2024,$54.19,288784,$55.00,$56.96,$53.52
01/19/2024,$54.20,125660,$55.15,$55.98,$53.17
01/18/2024,$54.99,187576,$56.47,$57.00,$52.63
01/17/2024,$54.67,163871,$53.62,$55.81,$52.14
01/16/2024,$54.55,274327,$54.62,$55.9999,$53.55
01/12/2024,$54.52,285202,$51.70,$54.77,$51.70
01/11/2024,$50.53,173339,$49.44,$51.00,$48.20
01/10/2024,$49.58,171428,$51.29,$52.35,$49.365
01/09/2024,$49.92,339190,$48.46,$51.48,$46.5601
01/08/2024,$48.62,131433,$50.00,$50.325,$48.34
01/05/2024,$50.13,137666,$50.91,$51.28,$50.0403
01/04/2024,$50.58,140649,$51.92,$52.38,$50.58
01/03/2024,$51.60,112251,$53.08,$53.08,$50.36
01/02/2024,$52.85,133148,$54.49,$54.8694,$52.72
12/29/2023,$54.41,170299,$54.76,$55.245,$53.50
12/28/2023,$54.50,166435,$55.60,$56.005,$54.21
12/27/2023,$55.92,118686,$55.95,$57.21,$55.60
12/26/2023,$55.54,143449,$54.55,$55.84,$53.8176
12/22/2023,$54.17,302700,$54.99,$58.45,$53.50
12/21/2023,$54.16,118993,$52.06,$54.42,$52.06
12/20/2023,$52.22,129175,$52.03,$53.99,$51.09
12/19/2023,$52.22,139328,$53.93,$54.66,$51.91
12/18/2023,$53.61,110120,$52.80,$55.00,$52.43
12/15/2023,$52.44,176510,$54.91,$55.755,$52.44
12/14/2023,$54.61,257346,$53.00,$55.15,$51.77
12/13/2023,$52.85,311095,$50.76,$53.24,$50.10
12/12/2023,$50.90,225092,$49.24,$51.67,$47.70
12/11/2023,$48.75,159530,$51.23,$51.24,$48.635
12/08/2023,$51.21,98480,$50.11,$51.57,$50.11
12/07/2023,$49.70,145073,$52.57,$52.57,$49.66
12/06/2023,$51.38,170789,$51.70,$52.91,$51.12
12/05/2023,$50.50,97335,$50.40,$51.79,$50.40
12/04/2023,$51.66,92651,$49.09,$51.80,$49.01
12/01/2023,$49.09,146252,$49.86,$51.40,$48.76
11/30/2023,$50.02,95336,$48.99,$50.26,$48.1445
11/29/2023,$48.91,117299,$50.75,$51.4269,$48.20
11/28/2023,$50.51,76591,$50.96,$51.32,$50.03
11/27/2023,$51.37,83871,$50.97,$51.60,$50.52
11/24/2023,$51.28,60100,$51.15,$52.48,$50.8101
11/22/2023,$50.72,102006,$51.21,$51.21,$49.71
11/21/2023,$51.19,86892,$51.00,$51.27,$49.9016
11/20/2023,$51.13,158628,$52.16,$53.24,$49.53
11/17/2023,$52.52,93085,$51.13,$52.89,$51.00
11/16/2023,$51.16,74310,$50.63,$51.23,$49.60
11/15/2023,$50.90,91635,$53.89,$53.89,$50.64
11/14/2023,$53.18,237139,$52.28,$53.83,$51.33
11/13/2023,$51.74,105791,$50.25,$52.44,$50.25
11/10/2023,$50.53,115573,$51.17,$51.36,$49.1843
11/09/2023,$50.62,164590,$49.28,$51.98,$48.13
11/08/2023,$48.51,321710,$52.56,$52.6497,$47.40
11/07/2023,$54.46,129803,$53.30,$55.59,$51.36
11/06/2023,$53.83,97661,$55.35,$55.48,$53.52
11/03/2023,$54.89,98015,$54.85,$55.70,$54.05
11/02/2023,$54.57,109985,$53.02,$55.70,$52.76
11/01/2023,$52.27,117667,$53.27,$53.45,$51.40
10/31/2023,$53.07,162145,$50.15,$53.07,$49.85
10/30/2023,$49.52,178785,$49.56,$50.45,$47.23
10/27/2023,$49.62,109574,$51.98,$51.98,$49.3125
10/26/2023,$51.70,101819,$52.06,$53.0016,$49.74
10/25/2023,$52.72,112121,$52.51,$54.63,$52.295
10/24/2023,$52.73,84068,$51.60,$53.35,$51.60
10/23/2023,$51.47,106400,$50.83,$52.4986,$49.6823
10/20/2023,$51.63,150272,$53.11,$53.74,$50.69
10/19/2023,$53.53,113783,$53.09,$53.87,$52.00
10/18/2023,$53.02,116185,$53.97,$54.955,$52.47
10/17/2023,$53.79,112317,$52.03,$54.82,$52.03
10/16/2023,$52.87,129001,$53.50,$54.49,$51.86
10/13/2023,$52.82,132593,$52.71,$53.73,$51.68
10/12/2023,$51.07,122720,$53.53,$53.53,$51.05
10/11/2023,$52.98,131326,$54.81,$55.5699,$52.76
10/10/2023,$55.00,99838,$53.30,$55.0977,$53.28
10/09/2023,$53.50,185010,$55.15,$55.5448,$51.74
10/06/2023,$55.16,329340,$54.10,$56.90,$54.10
10/05/2023,$54.07,254492,$51.96,$54.49,$51.3883
10/04/2023,$51.95,223669,$54.03,$54.19,$50.83
10/03/2023,$54.56,219466,$53.52,$55.081,$52.61
10/02/2023,$54.93,281924,$56.80,$56.9999,$53.74
09/29/2023,$56.76,209611,$60.26,$60.26,$55.9798
09/28/2023,$59.71,194739,$60.10,$61.35,$58.21
09/27/2023,$59.22,227920,$58.93,$60.0999,$57.89
09/26/2023,$57.93,274476,$59.93,$59.99,$56.89
09/25/2023,$60.00,356108,$55.10,$60.12,$54.448
09/22/2023,$54.20,215333,$50.97,$55.24,$50.97
09/21/2023,$50.89,106245,$50.49,$51.61,$49.20
09/20/2023,$51.73,129343,$50.86,$53.55,$50.86
09/19/2023,$50.89,110267,$52.83,$53.34,$50.86
09/18/2023,$51.84,118081,$53.40,$53.785,$51.105
09/15/2023,$53.17,402952,$52.75,$54.11,$51.39
09/14/2023,$52.14,191258,$50.44,$52.68,$50.44
09/13/2023,$50.04,109328,$49.33,$50.35,$48.59
09/12/2023,$49.81,104660,$50.42,$50.85,$49.52
09/11/2023,$50.32,180816,$51.74,$52.169,$49.87
09/08/2023,$51.14,113865,$49.56,$51.65,$49.36
09/07/2023,$49.30,181238,$50.23,$50.23,$47.53
09/06/2023,$50.47,139218,$51.82,$52.05,$49.94
09/05/2023,$51.32,186907,$49.50,$51.345,$48.7551
09/01/2023,$49.09,130446,$48.45,$49.38,$48.1101
08/31/2023,$47.46,258469,$48.00,$48.8991,$46.65
08/30/2023,$47.85,127039,$47.00,$47.96,$46.00
08/29/2023,$46.46,165513,$46.23,$47.6353,$45.745
08/28/2023,$45.90,149432,$44.80,$46.156,$44.756
08/25/2023,$44.25,131663,$44.06,$44.32,$42.26
08/24/2023,$43.61,126207,$45.00,$45.30,$43.27
08/23/2023,$44.94,144384,$43.64,$45.11,$42.99
08/22/2023,$43.29,153718,$45.23,$45.47,$42.40
08/21/2023,$44.74,169365,$43.51,$45.25,$43.0825
08/18/2023,$42.65,140171,$40.40,$42.83,$40.25
08/17/2023,$40.43,104636,$41.02,$41.70,$40.35
08/16/2023,$40.40,76903,$40.66,$41.31,$40.21
08/15/2023,$40.70,78256,$42.24,$42.24,$40.66
08/14/2023,$42.31,114978,$42.62,$42.87,$41.74
08/11/2023,$42.74,92518,$42.00,$43.455,$42.00
08/10/2023,$42.33,143147,$43.58,$45.31,$42.29
08/09/2023,$43.80,146682,$43.14,$44.60,$42.50
08/08/2023,$43.14,114042,$42.15,$43.89,$41.4001
08/07/2023,$43.20,266414,$40.87,$44.62,$40.0101
08/04/2023,$42.25,668092,$36.00,$43.68,$36.00
08/03/2023,$35.03,129650,$34.10,$35.66,$33.96
08/02/2023,$34.95,123176,$36.18,$36.495,$34.44
08/01/2023,$37.06,132541,$37.60,$37.60,$35.97
07/31/2023,$37.60,196604,$35.35,$37.7262,$35.305
07/28/2023,$35.40,80483,$34.97,$35.555,$34.17
07/27/2023,$34.16,119030,$36.44,$36.44,$33.95
07/26/2023,$36.50,218054,$35.00,$36.85,$35.00
07/25/2023,$35.02,198663,$34.25,$35.47,$34.25
07/24/2023,$34.21,87154,$34.37,$34.9415,$33.46
07/21/2023,$34.13,124492,$36.41,$36.65,$33.88
07/20/2023,$35.98,155231,$36.61,$36.67,$34.27
07/19/2023,$36.47,128716,$35.65,$36.75,$35.59
07/18/2023,$35.87,242421,$35.33,$37.06,$35.19
07/17/2023,$35.20,274753,$31.73,$35.50,$31.649
07/14/2023,$31.55,104842,$32.76,$33.05,$31.44
07/13/2023,$33.10,173015,$31.48,$33.70,$31.48
07/12/2023,$31.66,173897,$32.80,$32.855,$31.62
07/11/2023,$32.13,91587,$31.64,$32.24,$31.27
07/10/2023,$31.69,103267,$30.93,$31.775,$30.69
07/07/2023,$30.62,133783,$29.01,$30.79,$29.01
07/06/2023,$29.25,176706,$30.35,$30.35,$28.425
07/05/2023,$30.12,238939,$32.16,$32.18,$30.00
07/03/2023,$32.54,41170,$32.60,$33.0799,$32.305
06/30/2023,$32.56,140289,$33.22,$33.22,$31.26
06/29/2023,$32.94,112605,$32.32,$33.02,$31.50
06/28/2023,$32.65,85553,$31.60,$32.79,$31.0734
06/27/2023,$31.47,111456,$32.00,$32.39,$31.31
06/26/2023,$32.14,135930,$32.50,$33.32,$32.00
06/23/2023,$32.57,274206,$33.41,$33.96,$32.29
06/22/2023,$34.10,97832,$35.18,$35.688,$34.03
06/21/2023,$35.63,115475,$35.59,$36.375,$35.05
06/20/2023,$35.95,167406,$35.15,$36.20,$34.6686
06/16/2023,$35.40,346829,$35.85,$36.00,$34.09
06/15/2023,$35.26,127158,$32.96,$35.28,$32.96
06/14/2023,$33.10,127786,$34.62,$35.16,$32.88
06/13/2023,$33.83,177242,$34.88,$35.8267,$33.43
06/12/2023,$34.48,185986,$32.25,$34.53,$32.20
06/09/2023,$32.19,150226,$32.31,$33.06,$31.745
06/08/2023,$31.98,102181,$31.48,$32.25,$31.48
06/07/2023,$31.55,116285,$32.37,$32.85,$31.52
06/06/2023,$32.45,167110,$31.01,$32.605,$30.86
06/05/2023,$31.11,198228,$29.88,$31.93,$29.88
06/02/2023,$29.86,196146,$29.47,$30.86,$29.18
06/01/2023,$28.72,433743,$28.98,$29.45,$24.88
05/31/2023,$29.49,125908,$29.18,$29.88,$28.40
05/30/2023,$29.68,93652,$30.17,$30.4345,$29.19
05/26/2023,$30.22,60586,$30.30,$30.30,$29.80
05/25/2023,$30.31,97776,$31.00,$31.21,$29.78
05/24/2023,$31.12,63692,$31.38,$31.50,$30.68
05/23/2023,$31.65,93348,$32.35,$32.79,$31.445
05/22/2023,$32.21,133173,$30.71,$32.849,$30.58
05/19/2023,$30.55,73664,$31.52,$31.78,$30.51
05/18/2023,$31.68,73056,$31.62,$31.81,$30.86
05/17/2023,$31.48,86918,$30.95,$31.73,$30.479
05/16/2023,$30.85,78897,$31.14,$31.14,$30.35
05/15/2023,$31.14,109354,$31.00,$31.85,$30.28
05/12/2023,$30.71,107857,$30.93,$31.2331,$29.95
05/11/2023,$30.68,90862,$30.50,$30.81,$29.7701
05/10/2023,$29.96,107754,$30.89,$30.96,$29.38
05/09/2023,$30.29,258041,$30.00,$32.555,$29.84
05/08/2023,$28.79,110118,$29.27,$29.40,$27.81
05/05/2023,$28.76,87028,$28.29,$29.10,$28.29
05/04/2023,$27.88,72128,$27.30,$28.18,$27.14
05/03/2023,$27.59,152269,$27.13,$28.81,$27.13
05/02/2023,$27.23,92527,$28.31,$28.31,$27.00
05/01/2023,$28.22,86740,$29.22,$29.34,$27.90
04/28/2023,$29.30,146800,$28.03,$29.45,$28.03
04/27/2023,$28.05,98055,$27.79,$28.40,$27.6434
04/26/2023,$27.73,120743,$27.83,$28.34,$27.39
04/25/2023,$27.74,91113,$28.97,$28.97,$27.61
04/24/2023,$29.31,115587,$28.46,$29.44,$28.46
04/21/2023,$28.70,113024,$29.50,$29.567,$28.45
04/20/2023,$29.62,74775,$30.01,$30.01,$29.22
04/19/2023,$30.30,65575,$30.58,$30.58,$29.8679
04/18/2023,$30.82,105803,$31.50,$31.675,$30.25
04/17/2023,$31.44,49210,$31.55,$31.8189,$30.90
04/14/2023,$31.56,121209,$31.78,$32.73,$30.97
04/13/2023,$31.64,178955,$30.12,$32.20,$30.08
04/12/2023,$29.97,182479,$29.90,$30.67,$29.53
04/11/2023,$29.68,101086,$30.00,$30.30,$29.45
04/10/2023,$29.95,81952,$29.83,$30.25,$29.40
04/06/2023,$29.91,138742,$29.50,$30.00,$28.82
04/05/2023,$29.16,206924,$30.94,$30.94,$29.10
04/04/2023,$30.76,185361,$33.04,$33.12,$30.395
04/03/2023,$32.87,237394,$32.54,$33.12,$31.75
03/31/2023,$32.20,149786,$31.90,$32.2265,$31.84
03/30/2023,$31.82,127136,$32.63,$33.0999,$31.77
03/29/2023,$32.37,251964,$31.91,$32.435,$31.75
03/28/2023,$31.57,112859,$32.11,$32.12,$31.57
03/27/2023,$32.10,225349,$32.01,$32.32,$31.41
03/24/2023,$31.73,170419,$30.76,$32.00,$30.27
03/23/2023,$31.34,299310,$33.17,$33.20,$31.08
03/22/2023,$33.06,138100,$33.59,$34.47,$33.04
03/21/2023,$33.59,259794,$33.00,$34.20,$32.57
03/20/2023,$32.56,212408,$33.20,$33.4175,$32.49
03/17/2023,$33.06,290206,$32.55,$33.2399,$32.165
